ফসল: Aman | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: June | বৃদ্ধি: July to Oct | কাটাই: Nov to Dec | গড় তাপমাত্রা: 26.0°C | তাপমাত্রা: 12.0–40°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 150905
ফসল: Amra | জেলা: Gazipur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 236
ফসল: Amra | জেলা: Gopalganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 591
ফসল: Amra | জেলা: Habiganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 533
ফসল: Amra | জেলা: Jamalpur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 350
ফসল: Amra | জেলা: Jashore | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 1220
ফসল: Amra | জেলা: Jhallokati | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 4550
ফসল: Amra | জেলা: Jhenaidah | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 1407
ফসল: Amra | জেলা: Joypurhat | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 303
ফসল: Amra | জেলা: Khagrachari | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 266
ফসল: Amra | জেলা: Khulna | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 883
ফসল: Amra | জেলা: Kishoreganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 567
ফসল: Amra | জেলা: Kurigram | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 167
ফসল: Amra | জেলা: Kushtia | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 582
ফসল: Amra | জেলা: Lakshmipur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 360
ফসল: Amra | জেলা: Lalmonirhat | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 9
ফসল: Amra | জেলা: Madaripur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 699
ফসল: Amra | জেলা: Magura | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 992
ফসল: Amra | জেলা: Manikganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 74
ফসল: Amra | জেলা: Meherpur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 187
ফসল: Amra | জেলা: Moulvibazar | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 772
ফসল: Amra | জেলা: Munshiganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 137
ফসল: Amra | জেলা: Mymensingh | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 684
ফসল: Amra | জেলা: Naogaon | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 344
ফসল: Amra | জেলা: Narail | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 1334
ফসল: Amra | জেলা: Narayanganj | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 137
ফসল: Amra | জেলা: Narsingdi | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 220
ফসল: Amra | জেলা: Natore | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 830
ফসল: Amra | জেলা: Netrokona | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 327
ফসল: Amra | জেলা: Nilphamari | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 104
ফসল: Amra | জেলা: Noakhali | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 586
ফসল: Amra | জেলা: Pabna | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 243
ফসল: Amra | জেলা: Panchagar | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 120
ফসল: Amra | জেলা: Patuakhali | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 493
ফসল: Amra | জেলা: Pirojpur | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 4589
ফসল: Amra | জেলা: Rajbari | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 537
ফসল: Amra | জেলা: Rajshahi | মৌসুম: Kharif 1 | রোপণ: June | বৃদ্ধি: June to August | কাটাই: August to September | গড় তাপমাত্রা: 25.0°C | তাপমাত্রা: 20.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 80–60% | উৎপাদন: 533
